,Latitude,Longitude,num_crimes_comm_area,num_complaints_comm_area,PERCENT HOUSEHOLDS BELOW POVERTY,PERCENT AGED 16+ UNEMPLOYED,Low Birth Weight,Prenatal Care Beginning in First Trimester,Preterm Births,Firearm-related,Tuberculosis,canvass fail rate,complaint fail rate,num prev canvass inspections,num prev complaint inspections,last inspection fail,inspection-complaint interaction,inspection-fail interaction,consec-fail interaction,Facility Type_Grocery Store,Facility Type_Restaurant,Risk_Risk 1 (High),Risk_Risk 2 (Medium),Results_Fail,Inspection Date,Facility Type_Daycare 2,lat_long_interaction
36849,41.8901114965,-87.6221038751,8916.0,1185.0,12.9,7.0,8.6,69.7,9.6,3.2,5.5,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-09-06,0.0,-3670.49970089
36854,41.8901114965,-87.6221038751,8916.0,1185.0,12.9,7.0,8.6,69.7,9.6,3.2,5.5,0.0,0.0,4.0,1.0,0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-09-06,0.0,-3670.49970089
36855,41.8500823421,-87.638779111,1062.0,365.0,40.1,16.7,12.4,79.1,11.8,1.8,22.7,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,1.0,2011-11-29,0.0,-3667.69012216
36856,41.9147774464,-87.6406669619,3696.0,3538.0,12.3,5.1,6.6,75.7,7.8,2.3,1.2,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,0.0,1.0,0.0,0.0,2016-05-25,1.0,-3673.43905096
36857,41.743955364,-87.6125875556,5959.0,2265.0,27.8,24.0,15.4,72.5,15.6,37.9,8.2,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,0.0,1.0,0.0,0.0,2015-12-30,1.0,-3657.29594425
36858,41.9637889643,-87.6566064924,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.205235807782,0.0,0.0,1.0,0,1.0,0.0,0.102617903891,1.0,0.0,0.0,0.0,0.0,2013-09-24,0.0,-3678.40333617
36863,41.9624697349,-87.7321502804,2970.0,2461.0,13.1,10.0,7.7,79.9,10.2,5.7,9.3,0.0,0.337701612903,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2016-10-24,0.0,-3681.45770092
36867,41.9632284015,-87.685190443,1755.0,1065.0,10.9,8.2,8.1,80.5,9.7,6.1,8.5,0.0,0.5,3.0,2.0,0,10.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,2015-06-30,0.0,-3679.55367399
36868,41.9632284015,-87.685190443,1755.0,1065.0,10.9,8.2,8.1,80.5,9.7,6.1,8.5,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2016-05-27,0.0,-3679.55367399
36871,41.9633391068,-87.6776891084,1755.0,1065.0,10.9,8.2,8.1,80.5,9.7,6.1,8.5,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2016-09-19,1.0,-3679.24860016
36873,41.812105153,-87.6700718335,4871.0,1901.0,29.0,23.0,11.8,75.9,12.2,24.6,9.3,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2016-08-08,0.0,-3665.67026227
36881,41.8125629929,-87.640916254,4871.0,1901.0,29.0,23.0,11.8,75.9,12.2,24.6,9.3,0.285714285714,0.337701612903,7.0,0.0,0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,2016-02-09,0.0,-3664.49133163
36886,41.7786249931,-87.7350293641,2034.0,859.0,14.9,9.6,7.6,83.5,8.3,8.8,4.3,0.0,0.337701612903,4.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2015-10-22,0.0,-3665.44889056
36888,41.9631006198,-87.7081575355,2499.0,1571.0,19.2,10.0,8.5,73.3,8.3,5.3,16.8,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2015-07-09,0.0,-3680.50623984
36889,41.9636502775,-87.6546221904,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,1.0,0.0,2012-05-30,0.0,-3678.3079108
36890,41.9679856081,-87.7415264055,2499.0,1571.0,19.2,10.0,8.5,73.3,8.3,5.3,16.8,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,1.0,0.0,2010-10-12,0.0,-3682.33511742
36896,41.9388178999,-87.7395558679,1714.0,1051.0,20.5,13.1,6.7,77.5,8.8,11.8,15.8,0.0,0.337701612903,5.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-04-21,0.0,-3679.69325616
36897,41.9631567942,-87.7081595967,2499.0,1571.0,19.2,10.0,8.5,73.3,8.3,5.3,16.8,0.205235807782,0.0,0.0,1.0,0,1.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2013-03-08,0.0,-3680.51125329
36899,41.9631567942,-87.7081595967,2499.0,1571.0,19.2,10.0,8.5,73.3,8.3,5.3,16.8,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2014-11-19,0.0,-3680.51125329
36900,41.9631567942,-87.7081595967,2499.0,1571.0,19.2,10.0,8.5,73.3,8.3,5.3,16.8,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,1.0,2015-03-26,0.0,-3680.51125329
36901,41.9536029782,-87.7408154473,2970.0,2461.0,13.1,10.0,7.7,79.9,10.2,5.7,9.3,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,0.0,0.0,1.0,1.0,2010-04-19,0.0,-3681.04333626
36905,41.8130049512,-87.6038228993,1343.0,326.0,21.7,15.7,11.4,77.6,11.9,17.4,0.0,0.333333333333,0.337701612903,3.0,0.0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2015-03-30,0.0,-3662.97908063
36912,41.7786218984,-87.7353038226,2034.0,859.0,14.9,9.6,7.6,83.5,8.3,8.8,4.3,0.166666666667,0.337701612903,6.0,0.0,0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-01-12,0.0,-3665.46008555
36919,41.9633191595,-87.7084599276,2499.0,1571.0,19.2,10.0,8.5,73.3,8.3,5.3,16.8,0.0,0.337701612903,6.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2016-10-11,0.0,-3680.53809693
36920,41.812626516,-87.6211546234,3099.0,1050.0,29.3,24.3,12.7,74.2,13.7,25.8,13.2,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,0.0,1.0,2012-04-27,0.0,-3663.67061317
36923,41.8908285009,-87.6278898694,8916.0,1185.0,12.9,7.0,8.6,69.7,9.6,3.2,5.5,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2015-12-04,0.0,-3670.80490641
36925,41.838041765,-87.6380660729,1594.0,1516.0,18.9,13.7,8.0,80.3,11.4,4.5,9.9,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-01-15,0.0,-3666.60506856
36926,41.838041765,-87.6380660729,1594.0,1516.0,18.9,13.7,8.0,80.3,11.4,4.5,9.9,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2013-09-19,0.0,-3666.60506856
36929,41.8903675586,-87.6588363397,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.5,0.337701612903,2.0,0.0,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2015-03-31,0.0,-3672.06087403
36937,41.8127778168,-87.608122809,3099.0,1050.0,29.3,24.3,12.7,74.2,13.7,25.8,13.2,0.142857142857,0.337701612903,7.0,0.0,0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2016-03-17,0.0,-3663.13897396
36940,41.8105070968,-87.6753116387,4871.0,1901.0,29.0,23.0,11.8,75.9,12.2,24.6,9.3,0.0,0.0,2.0,2.0,0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-03-11,0.0,-3665.74923948
36946,41.9640615499,-87.6546250591,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.2,0.666666666667,5.0,3.0,0,24.0,24.0,0.2,0.0,1.0,1.0,0.0,0.0,2016-02-17,0.0,-3678.34408111
36947,41.9635663606,-87.685411019,1755.0,1065.0,10.9,8.2,8.1,80.5,9.7,6.1,8.5,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2014-07-17,0.0,-3679.59256415
36948,41.9635663606,-87.685411019,1755.0,1065.0,10.9,8.2,8.1,80.5,9.7,6.1,8.5,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2016-04-27,0.0,-3679.59256415
36950,41.9635663606,-87.685411019,1755.0,1065.0,10.9,8.2,8.1,80.5,9.7,6.1,8.5,0.0,1.0,1.0,1.0,0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2013-07-18,0.0,-3679.59256415
36951,41.931731236,-87.7398542199,1714.0,1051.0,20.5,13.1,6.7,77.5,8.8,11.8,15.8,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,1.0,1.0,2014-08-22,0.0,-3679.08398583
36957,41.9641302189,-87.6546255552,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.0,0.0,5.0,1.0,0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-04-22,0.0,-3678.35012109
36958,41.8116832733,-87.6651976837,4871.0,1901.0,29.0,23.0,11.8,75.9,12.2,24.6,9.3,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,0.0,0.0,2011-06-27,0.0,-3665.42947964
36963,41.9636630113,-87.6854741736,1755.0,1065.0,10.9,8.2,8.1,80.5,9.7,6.1,8.5,0.25,0.337701612903,4.0,0.0,0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2016-06-09,0.0,-3679.60368921
36964,41.8106696151,-87.7433837031,1817.0,1200.0,8.8,11.3,8.0,81.7,9.5,9.2,3.5,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,0.0,0.0,0.0,1.0,2015-12-23,0.0,-3668.60962692
36970,41.8236677187,-87.6382950217,1594.0,1516.0,18.9,13.7,8.0,80.3,11.4,4.5,9.9,0.0,0.337701612903,5.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-04-26,0.0,-3665.35493042
36971,41.9641416249,-87.6639086407,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,0.0,1.0,0.0,1.0,2011-01-20,1.0,-3678.74067759
36977,41.9637114633,-87.6855057756,1755.0,1065.0,10.9,8.2,8.1,80.5,9.7,6.1,8.5,0.0,0.337701612903,5.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-09-14,0.0,-3679.60926388
36984,41.9637992831,-87.6889030057,1755.0,1065.0,10.9,8.2,8.1,80.5,9.7,6.1,8.5,0.0,0.337701612903,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016-11-02,0.0,-3679.75952509
36991,41.8110568888,-87.7042348072,2718.0,1177.0,23.6,13.9,7.2,82.7,8.3,10.6,11.5,0.166666666667,0.337701612903,6.0,0.0,0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2015-05-18,0.0,-3667.00675091
37000,41.9535954311,-87.7414772347,2970.0,2461.0,13.1,10.0,7.7,79.9,10.2,5.7,9.3,0.0,0.0,8.0,1.0,0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-03-01,0.0,-3681.07043843
37001,41.9643362258,-87.6546270434,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.205235807782,1.0,0.0,1.0,1,1.0,1.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2015-02-03,0.0,-3678.368241
37004,41.811519655,-87.664900137,4871.0,1901.0,29.0,23.0,11.8,75.9,12.2,24.6,9.3,0.5,0.0,2.0,1.0,0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2014-09-24,0.0,-3665.40269513
37005,41.8114873338,-87.66976098,4871.0,1901.0,29.0,23.0,11.8,75.9,12.2,24.6,9.3,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,0.0,0.0,0.0,1.0,2012-09-21,0.0,-3665.60310077
37006,41.81145974,-87.6651921621,4871.0,1901.0,29.0,23.0,11.8,75.9,12.2,24.6,9.3,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2010-12-13,0.0,-3665.40965269
37011,41.9643460759,-87.6560525246,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.0,0.337701612903,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-03-19,0.0,-3678.42892379
37015,41.9630407402,-87.7567399457,3400.0,2186.0,11.6,12.6,6.9,79.8,8.7,4.7,4.0,0.333333333333,0.337701612903,3.0,0.0,1,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2015-11-19,0.0,-3682.53965357
37024,41.8114078765,-87.664897397,4871.0,1901.0,29.0,23.0,11.8,75.9,12.2,24.6,9.3,0.125,0.337701612903,8.0,0.0,1,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-04-21,0.0,-3665.39278152
37025,41.812188407,-87.6246853466,3099.0,1050.0,29.3,24.3,12.7,74.2,13.7,25.8,13.2,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,0.0,1.0,0.0,1.0,2010-10-19,1.0,-3663.77985282
37027,41.9244318968,-87.7401606202,1714.0,1051.0,20.5,13.1,6.7,77.5,8.8,11.8,15.8,1.0,0.337701612903,1.0,0.0,1,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,2015-06-16,1.0,-3678.45638854
37030,41.8489529272,-87.6388499686,1062.0,365.0,40.1,16.7,12.4,79.1,11.8,1.8,22.7,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-10-13,0.0,-3667.59410693
37035,41.963953232,-87.6856633251,1755.0,1065.0,10.9,8.2,8.1,80.5,9.7,6.1,8.5,0.0,0.337701612903,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2016-09-26,0.0,-3679.63707489
37041,41.9631588169,-87.7568424317,3400.0,2186.0,11.6,12.6,6.9,79.8,8.7,4.7,4.0,0.0,0.337701612903,5.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-08-18,0.0,-3682.55431623
37042,41.898909601,-87.7397368756,8068.0,3287.0,33.9,17.3,12.3,70.9,11.7,22.7,9.7,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,1.0,0.0,2011-05-19,0.0,-3676.19930377
37043,41.8112076879,-87.6846609141,2718.0,1177.0,23.6,13.9,7.2,82.7,8.3,10.6,11.5,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,1.0,0.0,2014-04-21,0.0,-3666.20156852
37048,41.7711072685,-87.7359157141,2034.0,859.0,14.9,9.6,7.6,83.5,8.3,8.8,4.3,0.25,0.337701612903,4.0,0.0,0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,2015-12-29,0.0,-3664.82634659
37049,41.7711072685,-87.7359157141,2034.0,859.0,14.9,9.6,7.6,83.5,8.3,8.8,4.3,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,1.0,0.0,0.0,2016-06-15,0.0,-3664.82634659
37050,41.9646620401,-87.6546333588,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,0.0,0.0,2014-12-23,0.0,-3678.39706515
37053,41.9641722525,-87.6854780852,1755.0,1065.0,10.9,8.2,8.1,80.5,9.7,6.1,8.5,1.0,0.5,2.0,2.0,1,8.0,12.0,1.0,0.0,1.0,1.0,0.0,1.0,2016-06-30,0.0,-3679.64850641
37056,41.964647958,-87.6639265665,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.0,0.0,2.0,1.0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2015-08-19,0.0,-3678.78581698
37059,41.9642723557,-87.6855425657,1755.0,1065.0,10.9,8.2,8.1,80.5,9.7,6.1,8.5,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-04-21,0.0,-3679.65998988
37064,41.9642723557,-87.6855425657,1755.0,1065.0,10.9,8.2,8.1,80.5,9.7,6.1,8.5,0.5,1.0,4.0,1.0,0,5.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,2013-05-24,0.0,-3679.65998988
37068,41.8312998444,-87.6147704034,2492.0,453.0,29.6,18.2,11.7,76.0,10.2,9.1,4.2,0.0,0.337701612903,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-01-02,0.0,-3665.03973154
37072,41.8902376581,-87.620443143,8916.0,1185.0,12.9,7.0,8.6,69.7,9.6,3.2,5.5,0.0,0.337701612903,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-06-11,0.0,-3670.44118697
37082,41.9643483544,-87.6913688131,1755.0,1065.0,10.9,8.2,8.1,80.5,9.7,6.1,8.5,0.0,0.337701612903,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016-05-16,0.0,-3679.91114855
37090,41.9640352454,-87.723164956,2499.0,1571.0,19.2,10.0,8.5,73.3,8.3,5.3,16.8,0.142857142857,0.337701612903,7.0,0.0,0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2016-03-21,0.0,-3681.21798605
37091,41.9637104875,-87.7280516285,2499.0,1571.0,19.2,10.0,8.5,73.3,8.3,5.3,16.8,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,0.0,0.0,2014-12-17,0.0,-3681.39456017
37095,41.8118759952,-87.6230528361,3099.0,1050.0,29.3,24.3,12.7,74.2,13.7,25.8,13.2,0.333333333333,0.337701612903,3.0,0.0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2015-03-06,0.0,-3663.6842195
37103,41.7786061466,-87.7365916376,2034.0,859.0,14.9,9.6,7.6,83.5,8.3,8.8,4.3,0.0,0.337701612903,7.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2016-05-05,0.0,-3665.51250667
37105,41.939015607,-87.7411475362,1714.0,1051.0,20.5,13.1,6.7,77.5,8.8,11.8,15.8,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2015-09-18,0.0,-3679.7773559
37113,41.810979685,-87.6697485328,4871.0,1901.0,29.0,23.0,11.8,75.9,12.2,24.6,9.3,0.142857142857,0.337701612903,7.0,0.0,1,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2016-05-16,0.0,-3665.55807489
37117,41.9650296205,-87.6525394949,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.0,0.337701612903,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016-09-30,0.0,-3678.34141622
37121,41.9642928421,-87.6858821895,1755.0,1065.0,10.9,8.2,8.1,80.5,9.7,6.1,8.5,0.0,0.337701612903,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2016-09-29,0.0,-3679.67603832
37122,41.9648574764,-87.6611566677,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,0.0,0.0,2012-01-23,0.0,-3678.68794578
37125,41.9644904849,-87.6889245537,1755.0,1065.0,10.9,8.2,8.1,80.5,9.7,6.1,8.5,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-03-20,0.0,-3679.82104006
37129,41.9643357684,-87.7081968744,2499.0,1571.0,19.2,10.0,8.5,73.3,8.3,5.3,16.8,0.0,0.337701612903,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016-04-19,1.0,-3680.61622328
37131,41.902331663,-87.7404589449,8068.0,3287.0,33.9,17.3,12.3,70.9,11.7,22.7,9.7,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2015-06-04,0.0,-3676.52981097
37133,41.902331663,-87.7404589449,8068.0,3287.0,33.9,17.3,12.3,70.9,11.7,22.7,9.7,1.0,0.337701612903,1.0,0.0,0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,2010-08-13,0.0,-3676.52981097
37138,41.9643875286,-87.7084924784,2499.0,1571.0,19.2,10.0,8.5,73.3,8.3,5.3,16.8,0.0,0.5,4.0,2.0,0,12.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,2016-09-20,0.0,-3680.63316791
37144,41.9649140984,-87.6611577387,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.2,0.337701612903,5.0,0.0,0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,2016-01-14,0.0,-3678.69295427
37149,41.9649806467,-87.6570431979,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.0,0.0,4.0,1.0,0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2016-09-08,0.0,-3678.52612135
37157,41.9649707204,-87.6611588098,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.0,0.337701612903,7.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-01-14,0.0,-3678.69796277
37160,41.8900013352,-87.6214386883,8916.0,1185.0,12.9,7.0,8.6,69.7,9.6,3.2,5.5,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2013-03-27,0.0,-3670.46218365
37161,41.8900013352,-87.6214386883,8916.0,1185.0,12.9,7.0,8.6,69.7,9.6,3.2,5.5,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2014-04-04,0.0,-3670.46218365
37164,41.8900013352,-87.6214386883,8916.0,1185.0,12.9,7.0,8.6,69.7,9.6,3.2,5.5,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-02-24,0.0,-3670.46218365
37166,41.8900013352,-87.6214386883,8916.0,1185.0,12.9,7.0,8.6,69.7,9.6,3.2,5.5,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2013-03-27,0.0,-3670.46218365
37167,41.8902455515,-87.6459093649,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2016-03-21,0.0,-3671.50866488
37170,41.8902455515,-87.6459093649,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.5,0.337701612903,2.0,0.0,1,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-05-13,0.0,-3671.50866488
37174,41.8902191422,-87.6194586634,8916.0,1185.0,12.9,7.0,8.6,69.7,9.6,3.2,5.5,0.0,0.337701612903,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-06-13,0.0,-3670.39832453
37175,41.7724863441,-87.6370005197,7092.0,2432.0,46.6,28.0,14.5,69.7,13.1,44.9,11.3,0.205235807782,1.0,0.0,1.0,1,1.0,1.0,0.102617903891,1.0,0.0,0.0,0.0,0.0,2012-09-17,0.0,-3660.81540745
37179,41.9109728178,-87.6407855772,8916.0,1185.0,12.9,7.0,8.6,69.7,9.6,3.2,5.5,0.0,0.5,3.0,2.0,0,10.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-04-08,0.0,-3673.11058206
37182,41.9627679194,-87.8368403268,1651.0,160.0,15.4,7.1,3.5,82.0,5.0,11.8,6.3,0.0,1.0,2.0,1.0,0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2014-08-15,0.0,-3685.87694541
37184,41.9648722284,-87.6726482866,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014-04-03,0.0,-3679.17148327
37190,41.81036869,-87.7105355092,2718.0,1177.0,23.6,13.9,7.2,82.7,8.3,10.6,11.5,0.0,0.333333333333,5.0,3.0,0,24.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-06-01,0.0,-3667.20982764
37195,41.9639278285,-87.7277633343,2499.0,1571.0,19.2,10.0,8.5,73.3,8.3,5.3,16.8,0.5,0.337701612903,4.0,0.0,1,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-01-21,0.0,-3681.40152912
37197,41.9649925307,-87.6573766548,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2014-12-23,0.0,-3678.54115658
37205,41.9645555834,-87.7084975902,2499.0,1571.0,19.2,10.0,8.5,73.3,8.3,5.3,16.8,0.142857142857,1.0,7.0,1.0,0,8.0,16.0,0.0,0.0,1.0,1.0,0.0,1.0,2016-07-22,0.0,-3680.64812226
37206,41.9645609823,-87.7082035318,2499.0,1571.0,19.2,10.0,8.5,73.3,8.3,5.3,16.8,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,1.0,0.0,2014-12-17,0.0,-3680.63625576
37207,41.8106811466,-87.6648796278,4871.0,1901.0,29.0,23.0,11.8,75.9,12.2,24.6,9.3,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2016-04-19,0.0,-3665.32832987
37209,41.8106811466,-87.6648796278,4871.0,1901.0,29.0,23.0,11.8,75.9,12.2,24.6,9.3,1.0,0.337701612903,1.0,0.0,1,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,2014-05-12,0.0,-3665.32832987
37213,41.9646229232,-87.6857707178,1755.0,1065.0,10.9,8.2,8.1,80.5,9.7,6.1,8.5,0.0,0.337701612903,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2016-09-27,0.0,-3679.7003039
